tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
843604394117681152,,,2017-03-19 23:25:35+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,,,,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,hank,None,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1.0,labrador_retriever,43.1,True,golden_retriever,26.4,True,great_pyrenees,17.9,True,16349.0,2616.0
843235543001513987,,,2017-03-18 22:59:54+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,,,,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,tycho,None,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1.0,pembroke,95.8,True,cardigan,2.4,True,chihuahua,0.5,True,20819.0,5741.0
842892208864923648,,,2017-03-18 00:15:37+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,8.071068405092147e+17,4196983835.0,2016-12-09 06:17:20 +0000,"https://twitter.com/dog_rates/status/807106840509214720/video/1,https://twitter.com/dog_rates/status/807106840509214720/video/1",13,10,stephan,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,chihuahua,50.5,True,pomeranian,12.0,True,toy_terrier,7.7,True,,
842846295480000512,,,2017-03-17 21:13:10+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,,,,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,charlie,None,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1.0,labrador_retriever,46.1,True,golden_retriever,15.5,True,chihuahua,11.0,True,14829.0,3482.0
842765311967449089,,,2017-03-17 15:51:22+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",,,,"https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,indie,None,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1.0,tub,66.5,False,bucket,10.5,False,labrador_retriever,2.9,True,6510.0,1208.0
842535590457499648,,,2017-03-17 00:38:32+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,,,,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,winnie,None,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1.0,pembroke,68.5,True,cardigan,31.5,True,basenji,0.0,True,17582.0,3368.0
842163532590374912,,,2017-03-16 00:00:07+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,,,,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,george,None,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2.0,french_bulldog,89.1,True,soccer_ball,2.3,False,bull_mastiff,1.3,True,23680.0,5533.0
842115215311396866,,,2017-03-15 20:48:07+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,,,,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,bentley,None,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1.0,chow,29.3,True,newfoundland,18.1,True,schipperke,12.5,True,13552.0,2894.0
841833993020538882,,,2017-03-15 02:10:39+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,8.174238601360835e+17,4196983835.0,2017-01-06 17:33:29 +0000,"https://twitter.com/dog_rates/status/817423860136083457/video/1,https://twitter.com/dog_rates/status/817423860136083457/video/1",13,10,ken,None,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,ice_bear,33.6,False,samoyed,20.1,True,eskimo_dog,18.7,True,0.0,14396.0
841680585030541313,,,2017-03-14 16:01:03+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",,,,https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,penny,None,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1.0,chihuahua,54.7,True,bow_tie,19.8,False,pembroke,5.8,True,25020.0,7521.0
841439858740625411,,,2017-03-14 00:04:30+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,,,,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,none,None,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3.0,military_uniform,85.4,False,labrador_retriever,4.8,True,groenendael,1.5,True,12239.0,3519.0
841320156043304961,,,2017-03-13 16:08:50+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",,,,https://twitter.com/abc/status/841311395547250688,12,10,none,None,,,,,,,,,,,,19218.0,5299.0
841314665196081154,,,2017-03-13 15:47:01+00:00,"""http://twitter.com"" rel=""nofollow"">Twitter Web Client",This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,,,,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,max,None,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1.0,afghan_hound,90.4,True,saluki,3.5,True,bloodhound,2.7,True,15367.0,4453.0
841077006473256960,,,2017-03-13 00:02:39+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,,,,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,dawn,None,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1.0,brittany_spaniel,96.3,True,blenheim_spaniel,1.5,True,clumber,1.0,True,22190.0,5103.0
840761248237133825,,,2017-03-12 03:07:56+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","RT @dog_rates: Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https:/…",8.406323370628628e+17,4196983835.0,2017-03-11 18:35:42 +0000,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,maddie,None,,,,,,,,,,,,0.0,1687.0
840728873075638272,,,2017-03-12 00:59:17+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://…,6.671521640794235e+17,4196983835.0,2015-11-19 01:27:25 +0000,https://twitter.com/dog_rates/status/667152164079423490/photo/1,12,10,pipsy,None,,,,,,,,,,,,0.0,15409.0
840698636975636481,8.406983002988626e+17,8.405478643549184e+17,2017-03-11 22:59:09+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,,,,,10,10,none,None,,,,,,,,,,,,171.0,2.0
840696689258311684,,,2017-03-11 22:51:24+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,,,,https://twitter.com/dog_rates/status/840696689258311684/photo/1,10,10,none,None,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,1.0,web_site,84.2,False,rule,0.7,False,envelope,0.7,False,11931.0,931.0
840632337062862849,,,2017-03-11 18:35:42+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",,,,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,maddie,None,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1.0,golden_retriever,71.1,True,cocker_spaniel,15.8,True,labrador_retriever,6.0,True,8722.0,1687.0
840370681858686976,,,2017-03-11 01:15:58+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,,,,https://twitter.com/dog_rates/status/840370681858686976/photo/1,13,10,none,None,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,1.0,teapot,98.2,False,cup,1.4,False,coffeepot,0.2,False,15961.0,4376.0
840268004936019968,,,2017-03-10 18:27:58+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,,,,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,monty,None,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3.0,chesapeake_bay_retriever,86.4,True,labrador_retriever,5.3,True,kelpie,3.3,True,18691.0,5514.0
839990271299457024,,,2017-03-10 00:04:21+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,,,,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,sojourner,None,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2.0,staffordshire_bullterrier,60.5,True,american_staffordshire_terrier,31.2,True,boston_bull,3.7,True,13062.0,2185.0
839549326359670784,,,2017-03-08 18:52:12+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",,,,https://twitter.com/dog_rates/status/839549326359670784/photo/1,12,10,winston,None,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1.0,swing,39.4,False,norwich_terrier,5.2,True,pembroke,5.0,True,26685.0,7468.0
839290600511926273,,,2017-03-08 01:44:07+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,8.392899192982241e+17,41198418.0,2017-03-08 01:41:24 +0000,"https://twitter.com/alexmartindawg/status/839289919298224128/photo/1,https://twitter.com/alexmartindawg/status/839289919298224128/photo/1,https://twitter.com/alexmartindawg/status/839289919298224128/photo/1,https://twitter.com/alexmartindawg/status/839289919298224128/photo/1",10,10,none,pupper,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,1.0,web_site,67.1,False,monitor,10.2,False,screen,7.5,False,0.0,137.0
839239871831150596,,,2017-03-07 22:22:32+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,,,,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,odie,None,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3.0,leonberg,92.7,True,newfoundland,5.0,True,saint_bernard,1.1,True,26334.0,6277.0
838952994649550848,,,2017-03-07 03:22:35+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,,,,https://twitter.com/ktla/status/838948714227998720,13,10,none,None,,,,,,,,,,,,19110.0,3854.0
838921590096166913,,,2017-03-07 01:17:48+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,,,,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,arlo,None,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1.0,border_terrier,66.5,True,brabancon_griffon,17.0,True,yorkshire_terrier,8.8,True,10828.0,1964.0
838916489579200512,,,2017-03-07 00:57:32+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,8.3890598062882e+17,811740824.0,2017-03-07 00:15:46 +0000,"https://twitter.com/KibaDva/status/838905980628819968/photo/1,https://twitter.com/KibaDva/status/838905980628819968/photo/1,https://twitter.com/KibaDva/status/838905980628819968/photo/1,https://twitter.com/KibaDva/status/838905980628819968/photo/1",15,10,none,None,https://pbs.twimg.com/media/C6RkiQZUsAAM4R4.jpg,2.0,web_site,99.4,False,monitor,0.1,False,envelope,0.1,False,0.0,33.0
838831947270979586,,,2017-03-06 19:21:35+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,7.838399664052306e+17,4196983835.0,2016-10-06 01:23:05 +0000,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,riley,None,,,,,,,,,,,,0.0,10625.0
838561493054533637,,,2017-03-06 01:26:54+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,,,,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13,10,walter,None,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1.0,kelpie,21.7,True,doormat,14.0,False,dalmatian,13.3,True,10684.0,1281.0
838476387338051585,,,2017-03-05 19:48:43+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,,,,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,stanley,None,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3.0,great_pyrenees,99.8,True,kuvasz,0.1,True,newfoundland,0.0,True,21866.0,4579.0
838201503651401729,,,2017-03-05 01:36:26+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…,8.207497168456868e+17,4196983835.0,2017-01-15 21:49:15 +0000,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,sunny,None,,,,,,,,,,,,0.0,9677.0
838150277551247360,8.381454986911949e+17,21955058.0,2017-03-04 22:12:52+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",@markhoppus 182/10,,,,,182,10,none,None,,,,,,,,,,,,1620.0,318.0
838085839343206401,8.380855393624023e+17,2894131180.0,2017-03-04 17:56:49+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,,,,,15,10,none,None,,,,,,,,,,,,136.0,1.0
838083903487373313,,,2017-03-04 17:49:08+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,,,,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13,10,daisy,None,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2.0,chow,80.1,True,seat_belt,16.4,False,pomeranian,1.8,True,17166.0,3002.0
837820167694528512,,,2017-03-04 00:21:08+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",,,,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,none,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1.0,golden_retriever,88.8,True,labrador_retriever,6.9,True,kuvasz,3.0,True,33174.0,7568.0
837482249356513284,,,2017-03-03 01:58:22+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,,,,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13,10,waffles,None,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2.0,birdhouse,54.1,False,can_opener,12.1,False,carton,5.6,False,3761.0,427.0
837471256429613056,,,2017-03-03 01:14:41+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,,,,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12,10,vincent,None,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1.0,norwegian_elkhound,97.6,True,keeshond,1.4,True,seat_belt,0.2,False,12467.0,2181.0
837366284874571778,,,2017-03-02 18:17:34+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,,,,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,lucy,None,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,1.0,american_staffordshire_terrier,66.0,True,staffordshire_bullterrier,33.5,True,dalmatian,0.3,True,,
837110210464448512,,,2017-03-02 01:20:01+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,,,,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1.0,siberian_husky,76.8,True,eskimo_dog,21.7,True,malamute,1.2,True,15639.0,2282.0
837012587749474308,,,2017-03-01 18:52:06+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,8.370113446668124e+17,726634734.0,2017-03-01 18:47:10 +0000,"https://twitter.com/KennyFromDaBlok/status/837011344666812416/photo/1,https://twitter.com/KennyFromDaBlok/status/837011344666812416/photo/1",14,10,none,None,https://pbs.twimg.com/media/C52pYJXWgAA2BEf.jpg,1.0,toilet_tissue,18.6,False,cowboy_hat,15.9,False,sombrero,14.9,False,,
836989968035819520,,,2017-03-01 17:22:13+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,,,,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12,10,mookie,None,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1.0,shopping_cart,57.2,False,shopping_basket,41.4,False,toy_poodle,0.6,True,12432.0,2228.0
836753516572119041,,,2017-03-01 01:42:39+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,,,,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12,10,meera,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1.0,mortarboard,93.7,False,academic_gown,2.1,False,schipperke,1.2,True,18867.0,4490.0
836677758902222849,,,2017-02-28 20:41:37+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,,,,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11,10,oliver,None,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2.0,leopard,79.7,False,jaguar,9.5,False,snow_leopard,8.0,False,12304.0,2149.0
836648853927522308,,,2017-02-28 18:46:45+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",8.366481490034852e+17,7.124572472347566e+17,2017-02-28 18:43:57 +0000,https://twitter.com/SchafeBacon2016/status/836648149003485187/photo/1,11,10,none,None,,,,,,,,,,,,0.0,534.0
836397794269200385,,,2017-02-28 02:09:08+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,8.178278394877379e+17,4196983835.0,2017-01-07 20:18:46 +0000,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,buddy,None,,,,,,,,,,,,0.0,26595.0
836380477523124226,,,2017-02-28 01:00:19+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",,,,https://twitter.com/dog_rates/status/836380477523124226/photo/1,12,10,ava,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1.0,wooden_spoon,8.2,False,sliding_door,6.1,False,grand_piano,5.5,False,14429.0,2894.0
836260088725786625,,,2017-02-27 17:01:56+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,,,,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13,10,lucy,None,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1.0,borzoi,56.5,True,ice_bear,7.8,False,pembroke,5.8,True,20796.0,4167.0
836001077879255040,,,2017-02-26 23:52:43+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,,,,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13,10,none,None,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4.0,samoyed,96.4,True,white_wolf,2.0,False,malamute,0.6,True,18606.0,4125.0
835685285446955009,,,2017-02-26 02:57:52+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,7.869630643735347e+17,4196983835.0,2016-10-14 16:13:10 +0000,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,rory,None,,,,,,,,,,,,0.0,7864.0
835574547218894849,,,2017-02-25 19:37:50+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,,,,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11,10,eli,None,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1.0,staffordshire_bullterrier,61.1,True,muzzle,13.2,False,american_staffordshire_terrier,11.0,True,17393.0,3495.0
835536468978302976,,,2017-02-25 17:06:32+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",8.35264098648617e+17,4196983835.0,2017-02-24 23:04:14 +0000,"https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12,10,lola,None,,,,,,,,,,,,0.0,1631.0
835309094223372289,,,2017-02-25 02:03:02+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,7.530398308215112e+17,4196983835.0,2016-07-13 01:34:21 +0000,"https://vine.co/v/5W2Dg3XPX7a,https://vine.co/v/5W2Dg3XPX7a",13,10,none,None,,,,,,,,,,,,0.0,20267.0
